#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     762   27.000  -33.647    7.710    9.171   -0.353   11.772   -5.752    5.390    5.609    5.088
     763   29.034  -41.080    8.919   -0.142   -3.935    8.332   -2.028    2.433    3.450   -0.464
     764   42.079  -21.032   10.479    3.179   -2.125   15.733   -5.990    6.818    2.052    0.582
     765   16.831  -31.475    2.403    9.344   -5.872    4.995   -0.068    1.163    5.035    2.016
     766   27.772  -31.458    4.609    2.125    6.237    2.108   -2.728    2.398    7.148   -5.276
     767   23.162  -25.141    0.616   10.718    3.339   14.160   -6.423   -1.359    5.844    1.592
     768   12.132  -29.281   -8.888   -2.034   -1.357    9.712    2.414    1.292    5.748    7.280
     769    6.394  -28.286   -9.716   -4.520   12.191    8.233   -8.575   -0.233    8.009   10.691
     770   22.530  -42.420    6.396    4.360   -9.235   11.869    1.620    2.325    9.584    1.523
     771   17.842  -51.110    9.087    2.094    0.452    5.362   -4.499   -0.117    4.319    5.062
     772   26.329  -42.294   11.409    7.978    2.946   -0.312  -12.257   -2.337   10.598    3.197
     773   27.187  -38.639    7.004   -0.892    6.974   -0.028   -9.810    2.810    6.182    4.957
     774   11.275  -33.489   -1.915    1.151    0.724    8.214   -4.680   -4.411    6.117    8.010
     775   19.578  -13.549  -12.806   15.022    0.408   -2.371   -2.745   -3.363   -3.676    1.693
     776   11.506  -27.355   -0.443    8.645    3.959   -2.464  -14.001    0.400    1.387   -8.299
     777   -4.841  -25.628   -8.674   11.251    2.550    0.180   -0.971    9.316    0.409   -2.127
     778  -27.969  -36.845  -16.695    4.319    8.034    2.442    6.488    6.335    3.113   -5.407
     779   -0.382  -26.230  -13.232   -4.368    7.285   17.447    4.651    1.771    6.516    4.070
     780    1.614  -15.803  -16.918    7.755    5.978    4.226    3.767    3.431    8.006    3.546
     781   14.010  -17.473  -17.461    2.359    9.238    8.586    0.748    0.597    3.830   -2.972
     782    4.452  -42.318   -3.331    5.133  -18.724    5.688    2.532   -5.758   11.191   -6.024
     783   18.775  -35.484   -3.235   -3.291   -3.406    7.241    7.076    6.016   11.161    3.307
     784   12.387  -27.857   -5.043   -2.451    4.894    5.054   -0.792    1.708    8.392   -1.453
     785    6.939  -42.747   -0.157    1.823    9.894    2.769    2.467    6.703   14.329   -0.029
     786    5.894  -38.474   -4.997   11.928    7.676    9.478   -0.858    2.180    6.771    0.323
     787  -16.192  -32.375  -13.348   23.826    5.278    6.895    3.325    3.551   10.575   -4.782
     788  -10.806   -9.344  -26.939   15.886   14.847    9.098   -1.791   -0.681    3.795   -4.944
     789   -0.393  -33.405   -5.353   14.479   12.002    5.372   -5.174    0.618    4.157   -5.889
     790   15.561  -37.286    2.183    6.622    4.717    3.541    3.018    9.445    6.648   -1.437
     791   11.557  -33.610   -4.297    6.193   11.122    5.740   -3.346    2.132    6.267    1.217
     792   -2.801  -37.325   -4.047    8.163   -5.831    0.016    7.704   10.492   10.095   -3.371
     793   -3.119  -33.668   -7.317   11.858    5.817    7.839    2.512   12.346    8.695    1.299
     794   -8.383  -46.921   -8.161    2.141    5.810    0.700    6.967   10.015    6.687   -2.031
     795    8.757  -39.827    1.012   10.213   11.734  -12.352   -1.033    8.122   11.940   -1.318
     796   21.896  -42.593    7.183   14.939   -2.321   -3.572   -2.025    6.425    5.730   -3.458
     797   21.582  -48.836   15.055   15.979   -6.399   13.470    4.232   13.312   10.321    6.982
     798   18.776  -27.871   -7.816    8.060    5.940   -1.541    9.386    3.888   11.252   -9.676
     799   28.548  -25.434    0.679   17.650    6.309    4.652    1.556   14.112   -0.192    1.106
     800    9.017  -15.366  -16.124   16.211    9.522    7.506   -6.049    2.701    1.701   -2.069
     801   30.833  -20.145   -1.540   17.423  -13.637    8.448    0.960   -0.541    1.766    4.538
     802   -4.014  -13.513  -18.886   12.229    8.411   -1.065   -0.488    8.191   -1.674    7.283
     803  -27.291  -30.895  -17.560    0.236   12.289    1.698    2.217    7.114    6.274    4.444
     804  -14.105  -40.575   -4.350   20.384   -0.924    9.521    4.876   12.314    0.574    0.876
     805    4.911  -20.434  -12.053   20.216    1.787   -4.018   -2.091    1.033    0.365   -1.432
     806    6.357  -33.493   -7.022    5.822    3.707   -0.382   -0.221    1.912   -2.290    0.059
     807   -4.891  -26.282  -10.291   16.785   10.665   -5.369    0.174   12.163    2.673   -0.421
     808  -11.818  -32.044  -12.345   19.324    1.864    0.363   -2.059   11.058    3.451    7.395
     809  -11.992  -13.978  -24.720   14.948   11.829    2.060   -4.181    0.749    7.898    7.578
     810    7.498  -19.340   -9.783   18.840    1.248    3.322   -0.128    4.319    0.746   -2.336
     811    6.752   -9.060  -19.148   21.710    3.235    6.455    5.529    4.512   -0.585   -0.965
     812    5.450  -25.323  -16.419    6.975    0.627    1.711    7.778   -0.745    3.814    3.711
     813  -13.720  -19.265  -18.958   10.514    3.447    7.419    0.702    3.303    3.409   -2.957
     814    3.706  -11.330  -21.362    7.914    3.746   10.435    1.110   -1.193    0.420    5.162
     815   -2.815   -4.816  -19.730    5.903    6.076   11.302    2.349   10.756   -0.567   -0.331
     816   -5.626  -23.207  -10.702    5.395   -5.932    6.307    4.694    4.874    0.739   -8.604
     817  -23.478  -20.656  -15.291    1.128   14.622    3.684   -4.024    5.649    6.012    1.475
     818   -9.878   -5.739  -19.142   14.648    0.174    6.500   -1.141   -3.775   -2.386    0.563
     819  -16.134  -12.261  -21.087   11.510   -0.146    3.581    5.543   -1.270   -1.793   -3.150
     820   -8.657   -8.190  -17.236    4.582   -1.549    2.752    1.541   -1.385    4.306   -0.994
     821   -0.675  -13.419  -18.417    2.601    2.229    8.694   16.111    1.190   -1.745    1.805
     822   24.403   -8.897  -12.767    0.855    1.612    6.600    9.295    4.156    2.013   -3.315
     823    2.233  -27.504   -8.130    2.229    1.080   -3.220    0.410    2.984   -0.554  -10.668
     824   -1.826  -30.923   -1.767   -5.890    3.082    0.382   -2.128   -0.952   -3.513   -9.442
     825    0.607  -11.816  -10.276    3.342    3.286    7.224   -0.283    9.033   -0.790   -5.028
     826    2.608  -30.844   -0.966    5.092   -0.832    3.308   -3.462    4.221   -2.299   -6.122
     827   -5.055  -18.217  -13.620   13.509   -1.735   -8.353    6.018   -1.386    1.690   -2.459
     828   -4.557  -16.563   -8.109   16.529   -7.614   -4.989    0.426    2.727    4.876    0.921
     829    1.746  -15.557   -1.858   22.388   -6.561    3.036   -9.382    8.565    1.558    4.460
     830  -18.557  -21.225  -14.551   16.032   -8.707    2.546    8.101    3.611    2.499    0.034
     831   -9.984    3.987  -19.948   23.871   -9.813    7.280   -7.043    2.970    0.022    4.248
     832   -0.339   16.158  -29.106   24.117    7.128   -1.144   -3.385    5.394    0.264   -1.633
     833    9.495    7.968  -18.096   21.011    0.610    3.906  -10.564    2.382   -3.473   -1.947
     834    4.804   -3.250  -13.182   20.695   -0.939   -0.876   -6.785    1.960   -2.016   -2.047
     835    8.898    4.311  -17.013   10.717   -1.046    8.567   -2.111    5.346   -4.433    3.346
     836   33.227    2.399  -11.666   23.078   -2.865    8.425  -11.977   -2.076   -6.407    7.788
     837   31.031    8.958  -12.169   20.455   -1.534    0.740  -11.911   -2.040   -0.428    0.774
     838   27.724   -8.451  -14.689    1.031    3.083    1.081   -7.647   -6.947    0.139   -1.020
     839   23.576  -12.230  -11.026   -3.167   -2.256   -0.177   -4.801   -1.011    1.509    6.125
     840   23.811  -12.777   -7.584   -6.243    0.902    0.130    0.087    2.794    1.398    5.803
     841   23.626   -9.022   -6.999   10.103    2.261    1.914   -8.118    6.286    1.642   11.444
     842   38.200  -12.253   -0.785    0.261   10.356   -6.832  -17.135    4.806    2.962   -3.800
     843   22.231   -6.229   -8.128    1.430   -3.897   -8.999   -5.720   -0.771    3.923   -6.543
     844   23.489    2.077  -15.832   -2.510    8.988    6.644   -1.633   -2.010    4.494   -0.549
     845   11.548    2.280  -19.381   -0.707    9.448   -5.541   -4.077    6.795   -4.184    5.716
     846   28.427   -3.329  -13.061    6.841    8.145   10.027   -6.871   -1.670    2.940    6.228
     847   14.661   -5.470  -15.324   15.756    3.699    1.007   -9.863   -3.225   -0.632    4.348
     848   25.914   -5.366   -9.278   10.169    2.804    0.581   -9.884   -2.622    4.968    7.235
     849   51.720   -6.506    1.878   17.320   -3.653    2.849  -10.818   -0.540   -0.668    5.712
     850   45.140    0.281   -5.788   24.132   -6.830    0.988  -10.717   -1.865    3.852    7.497
     851   42.034    5.533  -11.257   20.845   -6.004   -5.893  -14.486   -3.330    0.264    4.887
     852   33.410   -4.662  -10.359   10.416   -2.924   -1.978   -1.331    1.285    0.219    1.665
     853    2.596   -4.722  -21.833    2.198   -1.245    2.185   -7.654   -3.874    1.691    2.934
     854   14.888  -13.122  -12.366    4.513   -2.413    0.591   -1.354   -2.349    6.228    2.999
     855   23.998   -9.412   -7.924    6.792   -4.729    9.228   -7.124    0.218    1.375   11.820
     856   25.440    8.358  -15.692    4.078    4.626    6.225  -16.158   -5.456    4.061    7.342
     857   32.208    2.606  -11.862   -4.155    5.319   12.414  -11.048   -9.264    5.429    5.343
     858   19.826  -16.165   -1.620   -2.006    0.983   17.656   -8.499    1.669    1.333    3.977
     859   23.908   -9.926   -9.575    4.185   -5.641   12.858   -8.403   -0.899    2.143    2.827
     860   28.113   -9.326   -7.060   15.471  -17.817    4.600   -1.758   -0.209   -0.337   -4.402
     861   32.397   -1.069   -9.876    8.428   -8.280    1.921   -7.066   -4.456    0.894    4.785
     862   45.127   -0.967   -1.820    6.722   -3.575    8.895  -12.555   -1.293   -0.395    6.272
     863   47.248   -6.152   -6.076    7.870  -10.842    4.420  -10.106    0.713    3.033    5.043
     864   36.884  -14.091   -6.372   -1.239   -8.689   12.279   -1.748    1.127    2.688    1.655
     865   34.622   -6.896   -7.775    8.468   -7.539    7.184  -14.192   -2.924   -1.871   10.995
     866   31.923  -11.761   -4.065    8.581    1.967    2.802  -10.978    4.410   -0.007    2.245
     867   38.066  -10.889   -8.699   14.865   -9.717    9.867   -1.520    1.767   -0.039    3.504
     868   47.458    8.084   -6.910   20.304    8.791   10.007  -21.569   -0.736   -0.112    3.865
     869   41.054    2.554  -11.026    8.840   -3.697    4.566   -2.178    0.704    1.821   -5.419
     870   50.433    2.672  -11.183   13.639  -15.329    3.639    0.570   -4.672    1.266    1.057
     871   12.039  -13.945  -10.994   15.285   -9.005    5.643   -6.386    4.130    3.699    6.717
     872   33.335  -10.517   -3.565    7.914   -3.166    8.842   -9.571    1.054   -2.336    6.227
     873   22.887  -17.954   -6.609    2.950   -5.157    4.690   -8.627   -1.251    3.781    7.096
     874   31.078  -23.841   -2.990    5.408  -18.357   -3.195  -10.267   -5.293    5.463    9.423
     875   37.851   -5.956   -7.290   12.551  -18.316    0.440   -3.153   -1.451    0.007    5.865
     876   32.202  -23.785    3.259    4.133   -0.883   -3.716  -11.317   -2.352   -1.071   10.627
     877   19.754  -26.827   -3.109    6.576  -13.291    4.585    2.848   -1.549    0.963    8.345
     878   41.195  -15.738   -2.853    4.333    2.228   11.968  -10.333   -3.102   -0.157    3.253
     879   38.054   -6.608  -12.975    8.194    7.720    3.202   -7.099   -1.465    2.566    4.166
     880   55.953    6.375   -2.626   12.450    3.237    1.543  -26.729  -11.411    1.131    6.413
     881   54.973   -5.719   -3.225    9.063    1.076   15.460   -8.424   -3.971   -1.908    3.060
     882   36.187   -9.560   -9.836   19.344   -2.629   -1.238   -3.372    2.081    1.390    3.025
     883   44.415   -5.981  -10.313   11.232    3.461   -1.343   -3.203   -8.781    1.936    5.078
     884   46.017   -7.467   -4.799    1.698    6.367    3.053   -5.489    1.240    0.547    3.426
     885   27.147   -2.899  -11.714    4.639    8.506    3.675   -8.928    0.835   -3.836    6.819
     886   34.345  -22.526    0.469    0.069    1.546    0.126   -8.668    4.428    0.519   -1.950
     887   28.702  -11.544   -6.132   14.231   -1.380    1.308   -7.395    2.707    4.016    1.761
     888   23.104  -10.616   -5.042   -5.055    6.266    9.645   -7.257    4.223   -0.532    4.482
     889   37.214  -21.982   -0.561   -0.369    2.296   11.094   -7.227    1.269    5.750    9.431
     890   34.050  -19.611    1.046   11.780   -2.099    1.687  -11.749    3.435    2.457   -2.094
     891   28.966  -15.341   -3.149   -1.120    1.446    6.556   -8.898   -0.748    1.267   11.144
     892   27.306  -24.864    2.037    2.183   -5.034    1.171  -11.174   -3.316    5.909   10.210
     893   18.785  -26.322   -0.135  -12.142   -0.441    6.211   -8.381   -1.248    0.363    1.311
     894   42.645  -19.085   -0.167   -0.193    8.621   -2.284   -6.560    3.717    0.968    2.756
     895   29.197   -2.299   -6.016    0.368   -5.569    5.792   -7.334    8.725    2.743    2.689
     896   18.249  -20.853   -4.970   -3.204   -1.261    8.696  -10.927    0.768   -0.755    4.851
     897   19.218  -15.371   -5.286   -9.902   -5.168   10.448    0.034    6.873   -0.919    2.585
     898   17.721  -24.478   -0.797  -23.538   -3.171    7.261  -16.504   -0.168    2.027    9.384
     899   14.411   -8.331   -8.719  -11.865    7.417   12.596   -9.947    8.592   -0.964   11.380
     900    8.106  -12.273   -6.559   -9.764   -2.380   -1.382   -6.898   13.741    2.876   15.439
     901   -1.333   -7.908  -13.172  -16.739    5.140    9.603   -9.529    7.575   -2.079    4.749
     902  -14.783  -15.419  -17.380    1.516   -0.679    9.044  -10.357   -2.383    3.724    5.628
     903  -14.756  -20.187  -17.980    3.916   -2.007    9.068   -3.678    2.317    6.161   -1.151
     904  -32.926   -8.951  -30.640    3.458   -4.658    5.060   -5.310    2.679    2.714   -1.556
     905  -23.378  -26.443  -18.896    0.012   -8.208    5.511   -5.223    0.640    3.636    0.076
     906  -11.244  -23.669   -2.298   -1.753  -12.713    5.013  -10.899    5.192   -3.990    1.093
     907    7.260    1.099  -17.333   -7.416   -1.474   -2.271   -1.033    6.679   -5.152   -4.023
     908   11.822   -2.617  -12.786    0.648    1.946    8.826   -2.786    7.655   -3.623    1.294
     909   12.901  -17.225   -2.078    5.480   -4.949    0.352  -13.813    5.020   -4.775    4.340
     910   13.050  -22.905   -0.477   -7.743   -1.944    9.756  -10.771    2.970   -0.006   -4.104
     911   -0.188  -21.557  -12.543   -5.995   -6.404    4.626  -10.929  -12.965    8.456    1.992
     912  -22.010  -10.839  -18.557    3.427   -2.436    4.909   -4.382   -0.522   -0.512    1.709
     913  -13.500  -25.655  -10.913    2.392  -12.990   -0.781   13.305   11.496    2.056    2.993
     914  -12.548  -28.525   -6.593   -2.709   -5.710    6.236    0.290   10.736    4.752    3.482
     915  -18.397  -23.188  -13.325    3.312   -9.483    0.522    1.791    6.129    2.185    5.851
     916   -8.165  -20.961  -12.387   -6.566   -5.882    2.934   -1.388    4.154   -1.028    3.961
     917   -3.957  -12.087  -12.294    8.924   -7.968    7.279   -3.253    4.218    4.161    7.781
     918    2.600  -16.219  -12.226   -2.768   -2.019   -2.888   -0.999    7.408   -4.459   -1.785
     919    8.129  -24.424   -1.256   10.199   -7.030   -6.918    0.468   15.271   -0.780    7.550
     920   12.536  -12.598  -13.599   19.990  -15.704  -10.529   -7.064   -0.781   -2.319    0.123
     921   17.414  -16.032   -3.298   14.667   -2.835  -13.407   -4.311    7.518    2.625    5.954
     922    1.834  -19.567  -17.570    1.799   -2.755   -5.288    5.649    5.669    1.922    2.378
